"gen","AllC","AllD","Random","TitForTat","SuspiciousTFT","GenerousTFT","TitFor2Tats","2TitsForTat","Grim","Pavlov","Gradual","ZD-Extort-2","ZD-Generous"
981,0.11040151666101453,0.0002189578797401343,0.0002966522567092196,0.1135433408044352,0.00029954724216692757,0.12249539342518165,0.11753754173148066,0.09829142443158824,0.10333838328615207,0.1068901636166261,0.10332246405592078,0.0002082465717342209,0.12315636803725048
1001,0.1104095372257646,0.00021896991205518508,0.0002966906718195217,0.11354336941514685,0.0002995828554566498,0.12251134347945274,0.11754659498075654,0.09827907612184207,0.10332250305745254,0.10688535702521225,0.10330676584095796,0.000208258927058391,0.12317195048702473
1021,0.1104174334330548,0.00021898177392083414,0.00029672857808060217,0.11354338969976387,0.00029961800846897945,0.12252709897056535,0.11755552736031628,0.09826688952262282,0.10330683649353697,0.10688060054847642,0.10329127848751618,0.0002082711187390421,0.12318734600493815
1041,0.11042520718181269,0.00021899346774102664,0.00029676598213668166,0.11354340186742858,0.00029965270707386536,0.12254266226844394,0.11756434047884455,0.0982548625107279,0.10329138070278883,0.10687589371083885,0.1032759991470366,0.0002082831489400501,0.12320255682618664
1061,0.11043286034237865,0.00021900499588629457,0.0002968028905483165,0.11354340612329776,0.0002996869570688478,0.12255803571417911,0.11757303592369217,0.09824299299088002,0.10327613283291494,0.1068712360404171,0.10326092500962555,0.0002082950197970056,0.12321758515931418
1081,0.11044039475692988,0.00021901636069420415,0.0002968393097933623,0.11354340266861035,0.00029972076417988296,0.122573221620378,0.11758161526115751,0.09823127889535999,0.10326109007040905,0.10686662706901319,0.10324605330352747,0.00020830673341757112,0.12323243318652972
1101,0.11044781223989737,0.00021902756446979832,0.0002968752462679278,0.11354339170075317,0.00029975413406215775,0.12258822227151078,0.11759008003676419,0.09821971818364389,0.10324624964002277,0.10686206633209855,0.10323138129460643,0.00020831829188183427,0.12324710306402112
1121,0.1104551145783775,0.00021903860948603484,0.00029691070628732274,0.11354337341332699,0.00029978707230089973,0.12260303992425339,0.11759843177553615,0.09820830884204544,0.10323160880424383,0.10685755336880111,0.10321690628583356,0.00020832969724265824,0.12326159692226517
1141,0.11046230353253743,0.00021904949798421715,0.0002969456960869933,0.11354334799620981,0.00029981958441217696,0.12261767680782516,0.11760667198226749,0.09819704888336277,0.10321716486278197,0.1068530877218896,0.10320262561678255,0.00020834095152602648,0.12327591686633395
1161,0.11046938083601464,0.0002190602321744215,0.0002969802218234535,0.11354331563562084,0.000299851675843693,0.12263213512432321,0.11761480214178985,0.09818593634653004,0.1032029151520605,0.10684866893775981,0.10318853666313094,0.0002083520567313847,0.12329006497619732
1181,0.11047634819631073,0.00021907081423591808,0.00029701428957520535,0.11354327651418236,0.000299883351975573,0.12264641704905173,0.1176228237192367,0.09817496929627402,0.1031888570447162,0.10684429656641904,0.10317463683616868,0.00020836301483197797,0.1233040433070221
1201,0.11048320729517917,0.00021908124631758632,0.0002970479053436497,0.11354323081098092,0.0002999146181211428,0.12266052473084833,0.11763073816030245,0.09816414582277382,0.10317498794910529,0.1068399701614712,0.10316092358231375,0.000208373827775184,0.12331785388946756
1221,0.11048995978900811,0.00021909153053832658,0.00029708107505399236,0.11354317870162822,0.0002999454795277009,0.1226744602924059,0.11763854689150001,0.09815346404132669,0.103161305308816,0.10683568928010154,0.10314739438263368,0.00020838449748284316,0.12333149872997681
1241,0.11049660730919683,0.00021910166898746512,0.00029711380455613764,0.11354312035831955,0.0002999759413772825,0.1226882258305905,0.11764625132041379,0.09814292209201747,0.10314780660218843,0.10683145348306039,0.1031340467523742,0.00020839502585158368,0.12334497981106635
1261,0.11050315146252718,0.00021911166372515418,0.00029714609962557605,0.11354305594989275,0.00030000600878741737,0.12270182341675522,0.11765385283594991,0.09813251813939203,0.10313448934184029,0.1068272623346481,0.10312087824049364,0.00020840541475314334,0.12335829909160947
1281,0.11050959383152928,0.00021912151678276834,0.0002971779659642616,0.11354298564188561,0.0003000356868118792,0.12271525509705106,0.11766135280858277,0.09812225037213597,0.10312135107419988,0.10682311540269855,0.1031078864292042,0.00020841566603468757,0.12337145850711914
1301,0.11051593597484247,0.00021913123016329398,0.0002972094092014833,0.11354290959659215,0.00030006498044142846,0.12272852289273257,0.1176687525905989,0.0981121170027561,0.10310838937904446,0.10681901225856315,0.10309506893351925,0.00020842578151912338,0.1233844599700255
1321,0.11052217942757024,0.00021914080584171567,0.00029724043489472575,0.11354282797311875,0.0003000938946045484,0.12274162880046159,0.11767605351633734,0.09810211626726799,0.10309560186904537,0.10681495247709404,0.10308242340080732,0.00020843576300541008,0.12339730536995103
1341,0.1105283257016306,0.00021915024576539576,0.0002972710485305221,0.1135427409274384,0.00030012243416817233,0.12275457479260557,0.11768325690242608,0.09809224642488562,0.10308298618931999,0.10681093563662787,0.10306994751035072,0.00020844561226886552,0.12340999657398216
1361,0.11053437628610115,0.00021915955185445126,0.00029730125552530066,0.11354264861244487,0.0003001506039384061,0.12276736281753343,0.11769036404801739,0.09808250575771695,0.10307054001698863,0.10680696131896897,0.10305763897291167,0.00020845533106146955,0.12342253542693743
1381,0.11054033264755879,0.0002191687260021235,0.0002973310612262191,0.11354255117800593,0.00030017840866124087,0.12277999479990698,0.11769737623501768,0.09807289257046194,0.10305826106073841,0.10680302910937216,0.10304549553030402,0.0002084649211121626,0.12343492375163254
1401,0.11054619623041508,0.0002191777700751456,0.0002973604709119943,0.11354244877101528,0.00030020585302326065,0.12279247264096961,0.11770429472831603,0.09806340519011561,0.10304614706039256,0.10679913859652578,0.10303351495497004,0.00020847438412714242,0.12344716334914259
1421,0.11055196845724631,0.00021918668591410336,0.00029738948979372214,0.11354234153544375,0.0003002329416523422,0.12280479821883093,0.11771112077600887,0.09805404196567451,0.10303419578648583,0.10679528937253473,0.10302169504956388,0.0002084837217901554,0.12345925599906081
1441,0.11055765072911841,0.00021919547533379228,0.0002974181230156889,0.11354222961239037,0.000300259679118348,0.12281697338874821,0.11771785560962231,0.098044801267847,0.10302240503984574,0.10679148103290259,0.10301003364654025,0.0002084929357627859,0.12347120345975447
1461,0.1105632444259079,0.0002192041401235695,0.00029744637565617537,0.11354211314013156,0.00030028606993381165,0.12282899998340363,0.11772450044433125,0.09803568148876791,0.10301077265117911,0.10678771317651452,0.10299852860774869,0.00020850202768474046,0.12348300746861723
1481,0.1105687509066177,0.00021921268204770248,0.00029747425272825184,0.11354199225417062,0.00030031211855461725,0.1228408798131795,0.11773105647917502,0.09802668104171583,0.102999296480665,0.106783985405619,0.10298717782403337,0.0002085109991741305,0.12349466974231903
1501,0.11057417150968846,0.00021922110284571157,0.0002975017591805663,0.1135418670872854,0.0003003378293806717,0.12285261466642926,0.11773752489727153,0.09801779836083548,0.1029879744175524,0.10678029732581096,0.10297597921483888,0.00020851985182775048,0.12350619197705291
1521,0.11057950755330481,0.0002192294042327093,0.0002975288998981225,0.11354173776957605,0.0003003632067565686,0.12286420630974493,0.11774390686602682,0.09800903190086277,0.10297680437976416,0.10677664854601274,0.10296493072782024,0.00020852858722135176,0.1235175758487788
1541,0.11058476033569789,0.00021923758789973443,0.0002975556797030526,0.11354160442851138,0.00030038825497224813,0.12287565648822195,0.11775020353734418,0.0980003801368536,0.10296578431350545,0.10677303867845714,0.10295403033845951,0.0002085372069099151,0.12352882301346403
1561,0.11058993113544306,0.00021924565551408227,0.00029758210335537933,0.1135414671889749,0.00030041297826364713,0.12288696692572094,0.11775641604782804,0.09799184156391687,0.10295491219287851,0.10676946733866838,0.10294327604968678,0.00020854571242791888,0.12353993510732159
1581,0.1105950212117533,0.00021925360871963122,0.0002976081755537724,0.11354132617330996,0.0003004373808133454,0.1228981393251251,0.11776254551898717,0.09798341469694993,0.10294418601950191,0.10676593414544433,0.10293266589150656,0.00020855410528960338,0.12355091374704531
